,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered
0,6250 BUCKINGHAM PKWY,,,,,,,,,False
0,5650 SUMNER WAY,,,,,,,,,False
0,10921 PICKFORD WAY,,,,,,,,,False
0,5845 DOVERWOOD DR,,,,,,,,,False
0,3823 PERHAM DR,,,,,,,,,False
0,5528 KINSTON AVE,,,,,,,,,False
0,5656 CANTERBURY DR,,,,,,,,,False
0,4035 WADE ST,,,,,,,,,False
0,4249 REVERE PL,,,,,,,,,False
0,6001 CANTERBURY DR,,,,,,,,,False
0,5035 WESTWOOD BLVD,,,,,,,,,False
0,4147 COMMONWEALTH AVE,,,,,,,,,False
0,6565 GREEN VALLEY CIR,,,,,,,,,False
0,4810 HOLLOW CORNER RD,,,,,,,,,False
0,1105 SUMMERTIME LN,,,,,,,,,False
0,4921 INDIAN WOOD RD,,,,,,,,,False
0,5674 WINDSOR WAY,,,,,,,,,False
0,4225 LA SALLE AVE,,,,,,,,,False
0,4112 MADISON AVE,,,,,,,,,False
0,4234 SAWTELLE BLVD,,,,,,,,,False
0,6024 BUCKINGHAM PKWY,,,,,,,,,False
0,6060 BUCKINGHAM PKWY,,,,,,,,,False
0,6000 BUCKINGHAM PKWY,,,,,,,,,False
0,5650 CAMBRIDGE WAY,,,,,,,,,False
0,6151 CANTERBURY DR,,,,,,,,,False
0,11216 FRANKLIN AVE,,,,,,,,,False
0,6515 GREEN VALLEY CIR,,,,,,,,,False
0,10927 LINDBLADE ST,,,,,,,,,False
0,6305 GREEN VALLEY CIR,,,,,,,,,False
0,4210 DUQUESNE AVE,,,,,,,,,False
0,5625 CAMBRIDGE WAY,,,,,,,,,False
0,5600 KENSINGTON WAY,,,,,,,,,False
0,6225 CANTERBURY DR,,,,,,,,,False
0,3627 SCHAEFER ST,,,,,,,,,False
0,10810 DESHIRE PL,,,,,,,,,False
0,11117 BARMAN AVE,,,,,,,,,False
0,3454 CATTARAUGUS AVE,,,,,,,,,False
0,4249 EAST BLVD,,,,,,,,,False
0,4233 VINTON AVE,,,,,,,,,False
0,4231 IRVING PL,,,,,,,,,False
0,3434 CAROLINE AVE,,,,,,,,,False
0,3867 PROSPECT AVE,,,,,,,,,False
0,3822 GIRARD AVE,,,,,,,,,False
0,11202 SEGRELL WAY,,,,,,,,,False
0,3335 SHERBOURNE DR,,,,,,,,,False
0,8617 HIGUERA ST,,,,,,,,,False
0,5408 EMPORIA AVE,,,,,,,,,False
0,10958 VENICE BLVD,,,,,,,,,False
0,4244 REVERE PL,,,,,,,,,False
0,4272 MILDRED AVE,,,,,,,,,False
0,4907 INDIAN WOOD RD,,,,,,,,,False
0,3934 VAN BUREN PL,,,,,,,,,False
0,4125 MILDRED AVE,,,,,,,,,False
0,3867 GLOBE AVE,,,,,,,,,False
0,10753 NORTHGATE ST,,,,,,,,,False
0,3643 SCHAEFER ST,,,,,,,,,False
0,9301 LUCERNE AVE,,,,,,,,,False
0,6315 GREEN VALLEY CIR,,,,,,,,,False
0,4133 MENTONE AVE,,,,,,,,,False
0,11308 SUMMERTIME LN,,,,,,,,,False
0,7320 RAINTREE CIR,,,,,,,,,False
0,3314 SUMMERTIME LN,,,,,,,,,False
0,10744 OREGON AVE,,,,,,,,,False
0,5951 CANTERBURY DR,,,,,,,,,False
0,11701 WASHINGTON BLVD,,,,,,,,,False
0,9028 LUCERNE AVE,,,,,,,,,False
0,4745 MAYTIME LN,,,,,,,,,False
0,6124 BUCKINGHAM PKWY,,,,,,,,,False
0,11124 ORVILLE ST,,,,,,,,,False
0,10956 PICKFORD WAY,,,,,,,,,False
0,10935 CULVER BLVD,,,,,,,,,False
0,9615 LUCERNE AVE,,,,,,,,,False
0,11067 WESTWOOD BLVD,,,,,,,,,False
0,5143 PICKFORD WAY,,,,,,,,,False
0,3827 SAWTELLE BLVD,,,,,,,,,False
0,14109 SUMMERTIME LN,,,,,,,,,False
0,5112 SUMMERTIME LN,,,,,,,,,False
0,10114 SUMMERTIME LN,,,,,,,,,False
0,5950 BUCKINGHAM PKWY,,,,,,,,,False
0,4044 COLONIAL AVE,,,,,,,,,False
0,11270 BRADDOCK DR,,,,,,,,,False
0,4115 MILTON AVE,,,,,,,,,False
0,4111 MILTON AVE,,,,,,,,,False
0,4103 RAINTREE CIR,,,,,,,,,False
0,13107 SUMMERTIME LN,,,,,,,,,False
0,6174 BUCKINGHAM PKWY,,,,,,,,,False
0,10839 JEFFERSON BLVD,,,,,,,,,False
0,4522 JASMINE AVE,,,,,,,,,False
0,4309 DUQUESNE AVE,,,,,,,,,False
0,10747 NORTHGATE ST,,,,,,,,,False
0,4306 RAINTREE CIR,,,,,,,,,False
0,3109 SUMMERTIME LN,,,,,,,,,False
0,12582 WASHINGTON PL,,,,,,,,,False
0,6206 SUMMERTIME LN,,,,,,,,,False
0,11430 SEGRELL WAY,,,,,,,,,False
0,3264 CATTARAUGUS AVE,,,,,,,,,False
0,3950 GLENCOE AVE,,,,,,,,,False
0,14309 SUMMERTIME LN,,,,,,,,,False
0,4159 BALDWIN AVE,,,,,,,,,False
0,10748 CRANKS RD,,,,,,,,,False
0,4353 MCCONNELL BLVD,,,,,,,,,False
0,4030 LINCOLN AVE,,,,,,,,,False
0,10728 FARRAGUT DR,,,,,,,,,False
0,4076 SAWTELLE BLVD,,,,,,,,,False
0,10406 CULVER BLVD,,,,,,,,,False
0,10418 CULVER BLVD,,,,,,,,,False
0,4177 INCE BLVD,,,,,,,,,False
0,4173 INCE BLVD,,,,,,,,,False
0,4494 JASMINE AVE,,,,,,,,,False
0,9747 BRADDOCK DR,,,,,,,,,False
0,9743 BRADDOCK DR,,,,,,,,,False
0,4075 LAFAYETTE PL,,,,,,,,,False
0,11250 PLAYA ST,,,,,,,,,False
0,4028 TULLER AVE,,,,,,,,,False
0,4085 GLOBE AVE,,,,,,,,,False
0,10861 KELMORE ST,,,,,,,,,False
0,6425 GREEN VALLEY CIR,,,,,,,,,False
0,5016 CASCADE CT,,,,,,,,,False
0,3937 REDWOOD AVE,,,,,,,,,False
0,8103 RAINTREE CIR,,,,,,,,,False
0,12827 SHORT AVE,,,,,,,,,False
0,5115 SHOWBOAT LN,,,,,,,,,False
0,5625 WINDSOR WAY,,,,,,,,,False
0,7515 HANNUM AVE,,,,,,,,,False
0,4070 MINERVA AVE,,,,,,,,,False
0,10816 BARMAN AVE,,,,,,,,,False
0,8911 CARSON ST,,,,,,,,,False
0,3900 LENAWEE AVE,,,,,,,,,False
0,11175 CULVER BLVD,,,,,,,,,False
0,11352 WASHINGTON PL,,,,,,,,,False
0,5205 SUMMERTIME LN,,,,,,,,,False
0,2907 SENTNEY AVE,,,,,,,,,False
0,3910 SPAD PL,,,,,,,,,False
0,5916 STONEVIEW DR,,,,,,,,,False
0,4616 MAYTIME LN,,,,,,,,,False
0,10115 SUMMERTIME LN,,,,,,,,,False
0,5816 ERNEST AVE,,,,,,,,,False
0,4227 JACKSON AVE,,,,,,,,,False
0,4826 HOLLOW CORNER RD,,,,,,,,,False
0,3824 PERHAM DR,,,,,,,,,False
0,4189 MILDRED AVE,,,,,,,,,False
0,4212 OVERLAND AVE,,,,,,,,,False
0,13210 SUMMERTIME LN,,,,,,,,,False
0,12239 WASHINGTON BLVD,,,,,,,,,False
0,4241 SAWTELLE BLVD,,,,,,,,,False
0,3831 WESTWOOD BLVD,,,,,,,,,False
0,8109 RAINTREE CIR,,,,,,,,,False
0,3540 SCHAEFER ST,,,,,,,,,False
0,4612 MAYTIME LN,,,,,,,,,False
0,10917 FAIRBANKS WAY,,,,,,,,,False
0,10913 FAIRBANKS WAY,,,,,,,,,False
0,11130 BRADDOCK DR,,,,,,,,,False
0,10921 FAIRBANKS WAY,,,,,,,,,False
0,12304 WASHINGTON PL,,,,,,,,,False
0,4912 SAINT LOUIS CT,,,,,,,,,False
0,3202 SUMMERTIME LN,,,,,,,,,False
0,9900 CULVER BLVD,,,,,,,,,False
0,13103 SUMMERTIME LN,,,,,,,,,False
0,4243 VINTON AVE,,,,,,,,,False
0,3980 TILDEN AVE,,,,,,,,,False
0,3414 MCMANUS AVE,,,,,,,,,False
0,4024 COLONIAL AVE,,,,,,,,,False
0,4217 NEOSHO AVE,,,,,,,,,False
0,4133 ELENDA ST,,,,,,,,,False
0,11415 SEGRELL WAY,,,,,,,,,False
0,13207 SUMMERTIME LN,,,,,,,,,False
0,5703 STEVER CT,,,,,,,,,False
0,12315 WASHINGTON BLVD,,,,,,,,,False
0,3859 TILDEN AVE,,,,,,,,,False
0,5950 CANTERBURY DR,,,,,,,,,False
0,3316 CAROLINE AVE,,,,,,,,,False
0,3961 HURON AVE,,,,,,,,,False
0,3965 HURON AVE,,,,,,,,,False
0,5674 SUMNER WAY,,,,,,,,,False
0,4025 MINERVA AVE,,,,,,,,,False
0,13311 SUMMERTIME LN,,,,,,,,,False
0,4215 KEYSTONE AVE,,,,,,,,,False
0,3873 COLLEGE AVE,,,,,,,,,False
0,8111 SUMMERTIME LN,,,,,,,,,False
0,3865 MIDWAY AVE,,,,,,,,,False
0,10770 DESHIRE PL,,,,,,,,,False
0,5102 HUCK FINN LN,,,,,,,,,False
0,4006 BOISE AVE,,,,,,,,,False
0,4911 INDIAN WOOD RD,,,,,,,,,False
0,4360 GLOBE AVE,,,,,,,,,False
0,10918 BARMAN AVE,,,,,,,,,False
0,11124 FAIRBANKS WAY,,,,,,,,,False
0,8898 HUBBARD ST,,,,,,,,,False
0,3603 HELMS AVE,,,,,,,,,False
0,4391 MENTONE AVE,,,,,,,,,False
0,7203 SUMMERTIME LN,,,,,,,,,False
0,5008 MAYTIME LN,,,,,,,,,False
0,10782 GALVIN ST,,,,,,,,,False
0,11257 WOOLFORD ST,,,,,,,,,False
0,6000 CANTERBURY DR,,,,,,,,,False
0,3945 REDWOOD AVE,,,,,,,,,False
0,4045 LINCOLN AVE,,,,,,,,,False
0,4204 MCCONNELL BLVD,,,,,,,,,False
0,10831 FARRAGUT DR,,,,,,,,,False
0,3960 TULLER AVE,,,,,,,,,False
0,4108 HURON AVE,,,,,,,,,False
0,3950 HURON AVE,,,,,,,,,False
0,6150 BUCKINGHAM PKWY,,,,,,,,,False
0,3835 LENAWEE AVE,,,,,,,,,False
0,4020 BERRYMAN AVE,,,,,,,,,False
0,10827 BRADDOCK DR,,,,,,,,,False
0,5001 SHOWBOAT PL,,,,,,,,,False
0,10774 GALVIN ST,,,,,,,,,False
0,4078 INCE BLVD,,,,,,,,,False
0,6050 CANTERBURY DR,,,,,,,,,False
0,6375 GREEN VALLEY CIR,,,,,,,,,False
0,6100 GREEN VALLEY CIR,,,,,,,,,False
0,4239 MADISON AVE,,,,,,,,,False
0,3818 GIRARD AVE,,,,,,,,,False
0,10937 PICKFORD WAY,,,,,,,,,False
0,5035 MAYTIME LN,,,,,,,,,False
0,11470 WASHINGTON PL,,,,,,,,,False
0,10933 LINDBLADE ST,,,,,,,,,False
0,3038 REID AVE,,,,,,,,,False
0,11135 BARMAN AVE,,,,,,,,,False
0,11210 HUNTLEY PL,,,,,,,,,False
0,4265 MILDRED AVE,,,,,,,,,False
0,8221 RAINTREE CIR,,,,,,,,,False
0,11413 PATOM DR,,,,,,,,,False
0,4289 REVERE PL,,,,,,,,,False
0,4150 JASMINE AVE,,,,,,,,,False
0,7711 HANNUM AVE,,,,,,,,,False
0,11284 CULVER BLVD,,,,,,,,,False
0,10804 WHITBURN ST,,,,,,,,,False
0,5367 EMPORIA AVE,,,,,,,,,False
0,4045 CENTINELA AVE,,,,,,,,,False
0,4284 MOORE ST,,,,,,,,,False
0,4220 LAFAYETTE PL,,,,,,,,,False
0,4068 TILDEN AVE,,,,,,,,,False
0,4239 KEYSTONE AVE,,,,,,,,,False
0,5306 RAINTREE CIR,,,,,,,,,False
0,10850 GARLAND DR,,,,,,,,,False
0,2307 SUMMERTIME LN,,,,,,,,,False
0,4822 HOLLOW CORNER RD,,,,,,,,,False
0,4360 LE BOURGET AVE,,,,,,,,,False
0,8204 RAINTREE CIR,,,,,,,,,False
0,5338 SELMARAINE DR,,,,,,,,,False
0,4128 TILDEN AVE,,,,,,,,,False
0,10741 CRANKS RD,,,,,,,,,False
0,11836 ATLANTIC AVE,,,,,,,,,False
0,11200 MCDONALD ST,,,,,,,,,False
0,4115 HIGUERA ST,,,,,,,,,False
0,5111 GASLIGHT LN,,,,,,,,,False
0,5206 RAINTREE CIR,,,,,,,,,False
0,4228 INCE BLVD,,,,,,,,,False
0,10867 OREGON AVE,,,,,,,,,False
0,5835 TELLEFSON RD,,,,,,,,,False
0,5913 TELLEFSON RD,,,,,,,,,False
0,4041 CENTINELA AVE,,,,,,,,,False
0,4531 JASMINE AVE,,,,,,,,,False
0,4027 LINCOLN AVE,,,,,,,,,False
0,4325 SAWTELLE BLVD,,,,,,,,,False
0,4145 ELENDA ST,,,,,,,,,False
0,4137 TULLER AVE,,,,,,,,,False
0,5816 CANTERBURY DR,,,,,,,,,False
0,10751 STEPHON TER,,,,,,,,,False
0,4208 SUMMERTIME LN,,,,,,,,,False
0,5717 CANTERBURY DR,,,,,,,,,False
